Review_ID,Review_Text,Review_Title,Rating,Review_Date,Verified_Purchase,Product_ID,Product_Name,Category,Subcategory,Brand,Price,Features,Customer_ID,Customer_Name,Age_Group,Location,Purchase_History,Helpful_Votes,Comments_Count,Media_URLs,Sentiment_Label,Aspect_Sentiments
REV_000519,"The product is fine. It does what it's supposed to do without any major issues. The quality is average and the price seems reasonable. It's not the best product I've ever used, but it's not the worst either. It's a solid, middle-of-the-road option.",It works,3,2024-07-06,False,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0025,Customer_26,36-45,Seattle,New Customer,0,0,,Neutral,"{""effectiveness"": ""neutral"", ""texture"": ""neutral"", ""scent"": ""neutral"", ""packaging"": ""neutral"", ""value"": ""neutral""}"
REV_000520,The Atomic Habits is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Perfect purchase,4,2025-04-24,True,PROD_014,Atomic Habits,Books,Self-Help,Avery,18.99,"Hardcover, 320 pages, Personal development",CUST_0037,Customer_38,18-25,Los Angeles,New Customer,2,0,,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_000521,The La Mer Crème de la Mer is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Highly recommend,4,2023-10-24,True,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0042,Customer_43,65+,Houston,Frequent,1,0,,Positive,"{""effectiveness"": ""positive"", ""texture"": ""positive"", ""scent"": ""positive"", ""packaging"": ""positive"", ""value"": ""positive""}"
REV_000522,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Outstanding product,4,2024-01-11,True,PROD_019,LEGO Creator Expert Assembly Square,Toys & Games,Building Sets,LEGO,279.99,"4002 pieces, Modular building, Collectible",CUST_0085,Customer_86,26-35,Fort Worth,Frequent,2,0,,Positive,"{""fun_factor"": ""positive"", ""quality"": ""positive"", ""educational_value"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_000523,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Highly recommend,4,2024-08-09,True,PROD_004,Dell XPS 15,Electronics,Laptops,Dell,1899.99,"Intel i7, 4K OLED display, InfinityEdge design",CUST_0032,Customer_33,36-45,Phoenix,Regular,5,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_000524,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Amazing product!,4,2024-10-13,True,PROD_004,Dell XPS 15,Electronics,Laptops,Dell,1899.99,"Intel i7, 4K OLED display, InfinityEdge design",CUST_0022,Customer_23,65+,Dallas,Regular,4,0,https://example.com/review_images/photo2.jpg,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_000525,The Dell XPS 15 is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Amazing product!,5,2024-02-29,True,PROD_004,Dell XPS 15,Electronics,Laptops,Dell,1899.99,"Intel i7, 4K OLED display, InfinityEdge design",CUST_0097,Customer_98,56-65,Washington,Regular,1,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_000526,"Poor product quality and terrible customer service. The item arrived broken and when I tried to return it, the process was a nightmare. The product itself is cheaply made and doesn't last. Avoid this purchase at all costs.",Poor construction,2,2024-07-11,False,PROD_011,Dyson V15 Detect,Home & Garden,Vacuum Cleaners,Dyson,749.99,"Laser dust detection, 60-minute runtime, HEPA filtration",CUST_0045,Customer_46,46-55,New York,Regular,0,0,,Negative,"{""functionality"": ""negative"", ""design"": ""negative"", ""ease_of_use"": ""negative"", ""durability"": ""negative"", ""value"": ""negative""}"
REV_000527,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Exceeded my expectations,4,2024-11-23,False,PROD_011,Dyson V15 Detect,Home & Garden,Vacuum Cleaners,Dyson,749.99,"Laser dust detection, 60-minute runtime, HEPA filtration",CUST_0023,Customer_24,56-65,Philadelphia,Frequent,3,0,https://example.com/review_images/photo2.jpg,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_000528,I'm really disappointed with this product. The quality is poor and it doesn't work as advertised. It broke after just a few uses and the customer service was unhelpful. I would not recommend this to anyone. Save your money and look elsewhere.,Not worth it,2,2024-02-23,True,PROD_014,Atomic Habits,Books,Self-Help,Avery,18.99,"Hardcover, 320 pages, Personal development",CUST_0083,Customer_84,46-55,San Francisco,Regular,1,0,,Negative,"{""content"": ""negative"", ""writing"": ""negative"", ""plot"": ""negative"", ""characters"": ""negative"", ""value"": ""negative""}"
REV_000529,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Excellent value,5,2025-02-16,False,PROD_006,AirPods Pro 2nd Gen,Electronics,Earbuds,Apple,249.99,"Active noise canceling, Spatial Audio, H2 chip",CUST_0013,Customer_14,18-25,Charlotte,Occasional,5,0,https://example.com/review_images/photo2.jpg; https://example.com/review_images/photo1.jpg,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_000530,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Amazing product!,4,2025-02-16,False,PROD_012,KitchenAid Stand Mixer,Home & Garden,Kitchen Appliances,KitchenAid,329.99,"5-quart bowl, 10 speeds, Multiple attachments",CUST_0078,Customer_79,26-35,Columbus,New Customer,7,1,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_000531,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Exceeded my expectations,4,2025-08-11,True,PROD_015,Olaplex No.3 Hair Perfector,Beauty & Personal Care,Hair Care,Olaplex,28.0,"Repair treatment, Bond building, Professional formula",CUST_0005,Customer_6,26-35,Indianapolis,Regular,3,0,,Positive,"{""effectiveness"": ""positive"", ""texture"": ""positive"", ""scent"": ""positive"", ""packaging"": ""positive"", ""value"": ""positive""}"
REV_000532,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Fantastic quality,4,2024-01-16,True,PROD_011,Dyson V15 Detect,Home & Garden,Vacuum Cleaners,Dyson,749.99,"Laser dust detection, 60-minute runtime, HEPA filtration",CUST_0066,Customer_67,18-25,Los Angeles,Regular,2,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_000533,"The product is fine. It does what it's supposed to do without any major issues. The quality is average and the price seems reasonable. It's not the best product I've ever used, but it's not the worst either. It's a solid, middle-of-the-road option.",Nothing special,3,2025-05-04,True,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0044,Customer_45,36-45,Columbus,Frequent,0,0,https://example.com/review_images/photo1.jpg; https://example.com/review_videos/video1.mp4,Neutral,"{""effectiveness"": ""neutral"", ""texture"": ""neutral"", ""scent"": ""neutral"", ""packaging"": ""neutral"", ""value"": ""neutral""}"
REV_000534,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Outstanding product,4,2023-12-26,False,PROD_017,Peloton Bike+,Sports & Outdoors,Exercise Equipment,Peloton,2495.0,"Interactive classes, 24-inch touchscreen, Auto-follow resistance",CUST_0060,Customer_61,65+,Jacksonville,New Customer,2,0,,Positive,"{""performance"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""design"": ""positive"", ""value"": ""positive""}"
REV_000535,The Levi's 501 Original Jeans is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Great quality,4,2025-03-13,False,PROD_008,Levi's 501 Original Jeans,Fashion,Jeans,Levi's,89.99,"Straight fit, 100% cotton, Classic style",CUST_0042,Customer_43,65+,Houston,Frequent,3,0,,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_000536,"The product meets my basic expectations. It's functional and does what it needs to do. The quality is fair for the price, though it's not exceptional. It's a practical choice that gets the job done without any surprises.",Okay for the price,3,2025-01-07,False,PROD_013,The Seven Husbands of Evelyn Hugo,Books,Fiction,Simon & Schuster,16.99,"Paperback, 400 pages, Bestseller",CUST_0030,Customer_31,26-35,San Francisco,Occasional,2,0,https://example.com/review_images/photo1.jpg,Neutral,"{""content"": ""neutral"", ""writing"": ""neutral"", ""plot"": ""neutral"", ""characters"": ""neutral"", ""value"": ""neutral""}"
REV_000537,This is a waste of money. The product is poorly made and doesn't work as expected. The quality is terrible and it's not worth the price. I've had much better products for less money. I would not recommend this to anyone.,Poor quality,2,2025-08-10,False,PROD_015,Olaplex No.3 Hair Perfector,Beauty & Personal Care,Hair Care,Olaplex,28.0,"Repair treatment, Bond building, Professional formula",CUST_0040,Customer_41,46-55,Washington,New Customer,1,0,,Negative,"{""effectiveness"": ""negative"", ""texture"": ""negative"", ""scent"": ""negative"", ""packaging"": ""negative"", ""value"": ""negative""}"
REV_000538,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Fantastic quality,4,2023-10-11,True,PROD_014,Atomic Habits,Books,Self-Help,Avery,18.99,"Hardcover, 320 pages, Personal development",CUST_0004,Customer_5,18-25,Chicago,Frequent,2,0,https://example.com/review_videos/video1.mp4; https://example.com/review_images/photo2.jpg,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_000539,I'm really disappointed with this product. The quality is poor and it doesn't work as advertised. It broke after just a few uses and the customer service was unhelpful. I would not recommend this to anyone. Save your money and look elsewhere.,Don't recommend,1,2024-05-26,False,PROD_015,Olaplex No.3 Hair Perfector,Beauty & Personal Care,Hair Care,Olaplex,28.0,"Repair treatment, Bond building, Professional formula",CUST_0043,Customer_44,65+,Austin,Occasional,1,0,https://example.com/review_videos/video1.mp4,Negative,"{""effectiveness"": ""negative"", ""texture"": ""negative"", ""scent"": ""negative"", ""packaging"": ""negative"", ""value"": ""negative""}"
